observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Circum1	Height1	REP	Shoots3	Circum2	Syllep1	Height2
2889644-2004	gnpis.lot:'661300498'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBIUVhRMA==	661300498	661300498	2004	2004-12-01T01:00:00Z			6				
2889644-2005	gnpis.lot:'661300498'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBIUVhRMA==	661300498	661300498	2005	2005-05-01T02:00:00Z				11.662224999999999			
2889644-2005	gnpis.lot:'661300498'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBIUVhRMA==	661300498	661300498	2005	2005-05-01T02:00:00Z			6				
2889661-2004	gnpis.lot:'661300515'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dWSkdMRg==	661300515	661300515	2004	2004-01-01T01:00:00Z	51.07						
2889661-2004	gnpis.lot:'661300515'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dWSkdMRg==	661300515	661300515	2004	2004-12-01T01:00:00Z					162.94999999999999		
2889661-2004	gnpis.lot:'661300515'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dWSkdMRg==	661300515	661300515	2004	2004-01-01T01:00:00Z		267.2					
2889661-2004	gnpis.lot:'661300515'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dWSkdMRg==	661300515	661300515	2004	2004-12-01T01:00:00Z							830.7
2889661-2004	gnpis.lot:'661300515'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dWSkdMRg==	661300515	661300515	2004	2004-01-01T01:00:00Z						24.86	
2889661-2004	gnpis.lot:'661300515'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dWSkdMRg==	661300515	661300515	2004	2004-12-01T01:00:00Z			6				
2889661-2005	gnpis.lot:'661300515'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dWSkdMRg==	661300515	661300515	2005	2005-05-01T02:00:00Z				12.222016			
