observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	solution_air_pressure	solution_name	phenovation_raw_image	solution_volume	2DVIS
P_9778	NA	NA	NA	Zea_VIB_RIL_8W_EP4_61___1230	RIL_8W_EP4_61	1230	NA	2012-07-01T10:00:00Z				70.48	
P_9779	NA	NA	NA	Zea_VIB_RIL_8W_EP4_67___1231	RIL_8W_EP4_67	1231	NA	2012-07-01T10:00:00Z			75.07		
P_9779	NA	NA	NA	Zea_VIB_RIL_8W_EP4_67___1231	RIL_8W_EP4_67	1231	NA	2012-07-01T10:00:00Z	7.38				
P_9779	NA	NA	NA	Zea_VIB_RIL_8W_EP4_67___1231	RIL_8W_EP4_67	1231	NA	2012-07-01T10:00:00Z		141.11			
P_9779	NA	NA	NA	Zea_VIB_RIL_8W_EP4_67___1231	RIL_8W_EP4_67	1231	NA	2012-07-01T10:00:00Z				69.79	
P_9780	NA	NA	NA	Zea_VIB_RIL_8W_14RIL8way___119	RIL_8W_14 RIL 8-way 	119	NA	2012-07-01T10:00:00Z			75.16		
P_9780	NA	NA	NA	Zea_VIB_RIL_8W_14RIL8way___119	RIL_8W_14 RIL 8-way 	119	NA	2012-07-01T10:00:00Z	11.88				
P_9780	NA	NA	NA	Zea_VIB_RIL_8W_14RIL8way___119	RIL_8W_14 RIL 8-way 	119	NA	2012-07-01T10:00:00Z		252.08			
P_9780	NA	NA	NA	Zea_VIB_RIL_8W_14RIL8way___119	RIL_8W_14 RIL 8-way 	119	NA	2012-07-01T10:00:00Z				133.13	
P_9781	NA	NA	NA	Zea_VIB_RIL_8W_67RIL8way___167	RIL_8W_67 RIL 8-way 	167	NA	2012-07-01T10:00:00Z			79.47		
P_9781	NA	NA	NA	Zea_VIB_RIL_8W_67RIL8way___167	RIL_8W_67 RIL 8-way 	167	NA	2012-07-01T10:00:00Z	8.25				
P_9781	NA	NA	NA	Zea_VIB_RIL_8W_67RIL8way___167	RIL_8W_67 RIL 8-way 	167	NA	2012-07-01T10:00:00Z		174.19			
P_9781	NA	NA	NA	Zea_VIB_RIL_8W_67RIL8way___167	RIL_8W_67 RIL 8-way 	167	NA	2012-07-01T10:00:00Z				106.54	
P_9782	NA	NA	NA	Zea_VIB_RIL_8W_EP5_12___1232	RIL_8W_EP5_12	1232	NA	2012-07-01T10:00:00Z			77.61		
P_9782	NA	NA	NA	Zea_VIB_RIL_8W_EP5_12___1232	RIL_8W_EP5_12	1232	NA	2012-07-01T10:00:00Z	4.02				
P_9782	NA	NA	NA	Zea_VIB_RIL_8W_EP5_12___1232	RIL_8W_EP5_12	1232	NA	2012-07-01T10:00:00Z		131.52			
P_9782	NA	NA	NA	Zea_VIB_RIL_8W_EP5_12___1232	RIL_8W_EP5_12	1232	NA	2012-07-01T10:00:00Z				52.79	
P_9783	NA	NA	NA	Zea_VIB_RIL_8W_EP5_13___1233	RIL_8W_EP5_13	1233	NA	2012-07-01T10:00:00Z			82.60		
P_9783	NA	NA	NA	Zea_VIB_RIL_8W_EP5_13___1233	RIL_8W_EP5_13	1233	NA	2012-07-01T10:00:00Z	4.88				
P_9783	NA	NA	NA	Zea_VIB_RIL_8W_EP5_13___1233	RIL_8W_EP5_13	1233	NA	2012-07-01T10:00:00Z		212.22			
P_9783	NA	NA	NA	Zea_VIB_RIL_8W_EP5_13___1233	RIL_8W_EP5_13	1233	NA	2012-07-01T10:00:00Z				108.42	
P_9784	NA	NA	NA	Zea_VIB_RIL_8W_EP5_14___1234	RIL_8W_EP5_14	1234	NA	2012-07-01T10:00:00Z			76.03		
P_9784	NA	NA	NA	Zea_VIB_RIL_8W_EP5_14___1234	RIL_8W_EP5_14	1234	NA	2012-07-01T10:00:00Z	6.90				
P_9784	NA	NA	NA	Zea_VIB_RIL_8W_EP5_14___1234	RIL_8W_EP5_14	1234	NA	2012-07-01T10:00:00Z		115.39			
P_9784	NA	NA	NA	Zea_VIB_RIL_8W_EP5_14___1234	RIL_8W_EP5_14	1234	NA	2012-07-01T10:00:00Z				55.18	
P_9785	NA	NA	NA	Zea_VIB_RIL_8W_EP5_17___1235	RIL_8W_EP5_17	1235	NA	2012-07-01T10:00:00Z			79.19		
P_9785	NA	NA	NA	Zea_VIB_RIL_8W_EP5_17___1235	RIL_8W_EP5_17	1235	NA	2012-07-01T10:00:00Z	7.07				
P_9785	NA	NA	NA	Zea_VIB_RIL_8W_EP5_17___1235	RIL_8W_EP5_17	1235	NA	2012-07-01T10:00:00Z		156.11			
P_9785	NA	NA	NA	Zea_VIB_RIL_8W_EP5_17___1235	RIL_8W_EP5_17	1235	NA	2012-07-01T10:00:00Z				78.29	
P_9786	NA	NA	NA	Zea_VIB_RIL_8W_68RIL8way___174	RIL_8W_68 RIL 8-way 	174	NA	2012-07-01T10:00:00Z			75.10		
P_9786	NA	NA	NA	Zea_VIB_RIL_8W_68RIL8way___174	RIL_8W_68 RIL 8-way 	174	NA	2012-07-01T10:00:00Z	5.22				
P_9786	NA	NA	NA	Zea_VIB_RIL_8W_68RIL8way___174	RIL_8W_68 RIL 8-way 	174	NA	2012-07-01T10:00:00Z		132.87			
P_9786	NA	NA	NA	Zea_VIB_RIL_8W_68RIL8way___174	RIL_8W_68 RIL 8-way 	174	NA	2012-07-01T10:00:00Z				58.78	
P_9787	NA	NA	NA	Zea_VIB_RIL_8W_EP5_25___1236	RIL_8W_EP5_25	1236	NA	2012-07-01T10:00:00Z			77.52		
P_9787	NA	NA	NA	Zea_VIB_RIL_8W_EP5_25___1236	RIL_8W_EP5_25	1236	NA	2012-07-01T10:00:00Z	5.34				
P_9787	NA	NA	NA	Zea_VIB_RIL_8W_EP5_25___1236	RIL_8W_EP5_25	1236	NA	2012-07-01T10:00:00Z		163.53			
P_9787	NA	NA	NA	Zea_VIB_RIL_8W_EP5_25___1236	RIL_8W_EP5_25	1236	NA	2012-07-01T10:00:00Z				70.75	
P_9788	NA	NA	NA	Zea_VIB_RIL_8W_EP5_26___1237	RIL_8W_EP5_26	1237	NA	2012-07-01T10:00:00Z			75.71		
P_9788	NA	NA	NA	Zea_VIB_RIL_8W_EP5_26___1237	RIL_8W_EP5_26	1237	NA	2012-07-01T10:00:00Z	7.45				
P_9788	NA	NA	NA	Zea_VIB_RIL_8W_EP5_26___1237	RIL_8W_EP5_26	1237	NA	2012-07-01T10:00:00Z		173.63			
P_9788	NA	NA	NA	Zea_VIB_RIL_8W_EP5_26___1237	RIL_8W_EP5_26	1237	NA	2012-07-01T10:00:00Z				74.41	
P_9789	NA	NA	NA	Zea_VIB_RIL_8W_EP5_29___1238	RIL_8W_EP5_29	1238	NA	2012-07-01T10:00:00Z			74.24		
P_9789	NA	NA	NA	Zea_VIB_RIL_8W_EP5_29___1238	RIL_8W_EP5_29	1238	NA	2012-07-01T10:00:00Z	8.79				
P_9789	NA	NA	NA	Zea_VIB_RIL_8W_EP5_29___1238	RIL_8W_EP5_29	1238	NA	2012-07-01T10:00:00Z		179.84			
P_9789	NA	NA	NA	Zea_VIB_RIL_8W_EP5_29___1238	RIL_8W_EP5_29	1238	NA	2012-07-01T10:00:00Z				94.63	
P_9790	NA	NA	NA	Zea_VIB_RIL_8W_EP5_3___1239	RIL_8W_EP5_3	1239	NA	2012-07-01T10:00:00Z			79.29		
P_9790	NA	NA	NA	Zea_VIB_RIL_8W_EP5_3___1239	RIL_8W_EP5_3	1239	NA	2012-07-01T10:00:00Z	4.26				
P_9790	NA	NA	NA	Zea_VIB_RIL_8W_EP5_3___1239	RIL_8W_EP5_3	1239	NA	2012-07-01T10:00:00Z		228.14			
P_9790	NA	NA	NA	Zea_VIB_RIL_8W_EP5_3___1239	RIL_8W_EP5_3	1239	NA	2012-07-01T10:00:00Z				115.84	
P_9791	NA	NA	NA	Zea_VIB_RIL_8W_EP5_34___1240	RIL_8W_EP5_34	1240	NA	2012-07-01T10:00:00Z			69.82		
P_9791	NA	NA	NA	Zea_VIB_RIL_8W_EP5_34___1240	RIL_8W_EP5_34	1240	NA	2012-07-01T10:00:00Z	6.49				
P_9791	NA	NA	NA	Zea_VIB_RIL_8W_EP5_34___1240	RIL_8W_EP5_34	1240	NA	2012-07-01T10:00:00Z		143.79			
P_9791	NA	NA	NA	Zea_VIB_RIL_8W_EP5_34___1240	RIL_8W_EP5_34	1240	NA	2012-07-01T10:00:00Z				67.44	
P_9792	NA	NA	NA	Zea_VIB_RIL_8W_EP5_41___1241	RIL_8W_EP5_41	1241	NA	2012-07-01T10:00:00Z			76.38		
P_9792	NA	NA	NA	Zea_VIB_RIL_8W_EP5_41___1241	RIL_8W_EP5_41	1241	NA	2012-07-01T10:00:00Z	9.10				
P_9792	NA	NA	NA	Zea_VIB_RIL_8W_EP5_41___1241	RIL_8W_EP5_41	1241	NA	2012-07-01T10:00:00Z		149.20			
P_9792	NA	NA	NA	Zea_VIB_RIL_8W_EP5_41___1241	RIL_8W_EP5_41	1241	NA	2012-07-01T10:00:00Z				82.08	
P_9793	NA	NA	NA	Zea_VIB_RIL_8W_EP5_42___1242	RIL_8W_EP5_42	1242	NA	2012-07-01T10:00:00Z			72.27		
P_9793	NA	NA	NA	Zea_VIB_RIL_8W_EP5_42___1242	RIL_8W_EP5_42	1242	NA	2012-07-01T10:00:00Z	5.36				
P_9793	NA	NA	NA	Zea_VIB_RIL_8W_EP5_42___1242	RIL_8W_EP5_42	1242	NA	2012-07-01T10:00:00Z		141.60			
P_9793	NA	NA	NA	Zea_VIB_RIL_8W_EP5_42___1242	RIL_8W_EP5_42	1242	NA	2012-07-01T10:00:00Z				59.67	
P_9794	NA	NA	NA	Zea_VIB_RIL_8W_31RIL8way___139	RIL_8W_31 RIL 8-way 	139	NA	2012-07-01T10:00:00Z			77.68		
P_9794	NA	NA	NA	Zea_VIB_RIL_8W_31RIL8way___139	RIL_8W_31 RIL 8-way 	139	NA	2012-07-01T10:00:00Z	4.94				
P_9794	NA	NA	NA	Zea_VIB_RIL_8W_31RIL8way___139	RIL_8W_31 RIL 8-way 	139	NA	2012-07-01T10:00:00Z		157.18			
P_9794	NA	NA	NA	Zea_VIB_RIL_8W_31RIL8way___139	RIL_8W_31 RIL 8-way 	139	NA	2012-07-01T10:00:00Z				81.08	
P_9795	NA	NA	NA	Zea_VIB_RIL_8W_EP5_66___1243	RIL_8W_EP5_66	1243	NA	2012-07-01T10:00:00Z			77.35		
P_9795	NA	NA	NA	Zea_VIB_RIL_8W_EP5_66___1243	RIL_8W_EP5_66	1243	NA	2012-07-01T10:00:00Z	9.12				
P_9795	NA	NA	NA	Zea_VIB_RIL_8W_EP5_66___1243	RIL_8W_EP5_66	1243	NA	2012-07-01T10:00:00Z		186.80			
P_9795	NA	NA	NA	Zea_VIB_RIL_8W_EP5_66___1243	RIL_8W_EP5_66	1243	NA	2012-07-01T10:00:00Z				113.29	
P_9796	NA	NA	NA	Zea_VIB_RIL_8W_EP6_11___1244	RIL_8W_EP6_11	1244	NA	2012-07-01T10:00:00Z			79.92		
P_9796	NA	NA	NA	Zea_VIB_RIL_8W_EP6_11___1244	RIL_8W_EP6_11	1244	NA	2012-07-01T10:00:00Z	3.29				
P_9796	NA	NA	NA	Zea_VIB_RIL_8W_EP6_11___1244	RIL_8W_EP6_11	1244	NA	2012-07-01T10:00:00Z		153.33			
P_9796	NA	NA	NA	Zea_VIB_RIL_8W_EP6_11___1244	RIL_8W_EP6_11	1244	NA	2012-07-01T10:00:00Z				78.03	
P_9797	NA	NA	NA	Zea_VIB_RIL_8W_32RIL8way___138	RIL_8W_32 RIL 8-way 	138	NA	2012-07-01T10:00:00Z			81.30		
P_9797	NA	NA	NA	Zea_VIB_RIL_8W_32RIL8way___138	RIL_8W_32 RIL 8-way 	138	NA	2012-07-01T10:00:00Z	4.61				
P_9797	NA	NA	NA	Zea_VIB_RIL_8W_32RIL8way___138	RIL_8W_32 RIL 8-way 	138	NA	2012-07-01T10:00:00Z		155.63			
P_9797	NA	NA	NA	Zea_VIB_RIL_8W_32RIL8way___138	RIL_8W_32 RIL 8-way 	138	NA	2012-07-01T10:00:00Z				75.81	
P_9798	NA	NA	NA	Zea_VIB_RIL_8W_EP6_22___1245	RIL_8W_EP6_22	1245	NA	2012-07-01T10:00:00Z			78.93		
P_9798	NA	NA	NA	Zea_VIB_RIL_8W_EP6_22___1245	RIL_8W_EP6_22	1245	NA	2012-07-01T10:00:00Z	5.60				
P_9798	NA	NA	NA	Zea_VIB_RIL_8W_EP6_22___1245	RIL_8W_EP6_22	1245	NA	2012-07-01T10:00:00Z		182.66			
P_9798	NA	NA	NA	Zea_VIB_RIL_8W_EP6_22___1245	RIL_8W_EP6_22	1245	NA	2012-07-01T10:00:00Z				82.89	
P_9799	NA	NA	NA	Zea_VIB_RIL_8W_69RIL8way___173	RIL_8W_69 RIL 8-way 	173	NA	2012-07-01T10:00:00Z			77.90		
P_9799	NA	NA	NA	Zea_VIB_RIL_8W_69RIL8way___173	RIL_8W_69 RIL 8-way 	173	NA	2012-07-01T10:00:00Z	5.43				
P_9799	NA	NA	NA	Zea_VIB_RIL_8W_69RIL8way___173	RIL_8W_69 RIL 8-way 	173	NA	2012-07-01T10:00:00Z		106.82			
P_9799	NA	NA	NA	Zea_VIB_RIL_8W_69RIL8way___173	RIL_8W_69 RIL 8-way 	173	NA	2012-07-01T10:00:00Z				58.03	
P_9800	NA	NA	NA	Zea_VIB_RIL_8W_EP6_31___1246	RIL_8W_EP6_31	1246	NA	2012-07-01T10:00:00Z			77.57		
P_9800	NA	NA	NA	Zea_VIB_RIL_8W_EP6_31___1246	RIL_8W_EP6_31	1246	NA	2012-07-01T10:00:00Z	6.40				
P_9800	NA	NA	NA	Zea_VIB_RIL_8W_EP6_31___1246	RIL_8W_EP6_31	1246	NA	2012-07-01T10:00:00Z		178.77			
P_9800	NA	NA	NA	Zea_VIB_RIL_8W_EP6_31___1246	RIL_8W_EP6_31	1246	NA	2012-07-01T10:00:00Z				96.21	
P_9801	NA	NA	NA	Zea_VIB_RIL_8W_EP6_33___1247	RIL_8W_EP6_33	1247	NA	2012-07-01T10:00:00Z			78.66		
P_9801	NA	NA	NA	Zea_VIB_RIL_8W_EP6_33___1247	RIL_8W_EP6_33	1247	NA	2012-07-01T10:00:00Z	5.38				
P_9801	NA	NA	NA	Zea_VIB_RIL_8W_EP6_33___1247	RIL_8W_EP6_33	1247	NA	2012-07-01T10:00:00Z		176.45			
P_9801	NA	NA	NA	Zea_VIB_RIL_8W_EP6_33___1247	RIL_8W_EP6_33	1247	NA	2012-07-01T10:00:00Z				84.94	
P_9802	NA	NA	NA	Zea_VIB_RIL_8W_EP6_35___1248	RIL_8W_EP6_35	1248	NA	2012-07-01T10:00:00Z			78.64		
P_9802	NA	NA	NA	Zea_VIB_RIL_8W_EP6_35___1248	RIL_8W_EP6_35	1248	NA	2012-07-01T10:00:00Z	5.58				
P_9802	NA	NA	NA	Zea_VIB_RIL_8W_EP6_35___1248	RIL_8W_EP6_35	1248	NA	2012-07-01T10:00:00Z		191.58			
P_9802	NA	NA	NA	Zea_VIB_RIL_8W_EP6_35___1248	RIL_8W_EP6_35	1248	NA	2012-07-01T10:00:00Z				125.74	
P_9803	NA	NA	NA	Zea_VIB_RIL_8W_EP6_36___1249	RIL_8W_EP6_36	1249	NA	2012-07-01T10:00:00Z			76.14		
P_9803	NA	NA	NA	Zea_VIB_RIL_8W_EP6_36___1249	RIL_8W_EP6_36	1249	NA	2012-07-01T10:00:00Z	3.41				
P_9803	NA	NA	NA	Zea_VIB_RIL_8W_EP6_36___1249	RIL_8W_EP6_36	1249	NA	2012-07-01T10:00:00Z		138.35			
P_9803	NA	NA	NA	Zea_VIB_RIL_8W_EP6_36___1249	RIL_8W_EP6_36	1249	NA	2012-07-01T10:00:00Z				54.91	
P_9804	NA	NA	NA	Zea_VIB_RIL_8W_EP6_4___1250	RIL_8W_EP6_4	1250	NA	2012-07-01T10:00:00Z			79.02		
P_9804	NA	NA	NA	Zea_VIB_RIL_8W_EP6_4___1250	RIL_8W_EP6_4	1250	NA	2012-07-01T10:00:00Z	4.99				
P_9804	NA	NA	NA	Zea_VIB_RIL_8W_EP6_4___1250	RIL_8W_EP6_4	1250	NA	2012-07-01T10:00:00Z		196.60			
P_9804	NA	NA	NA	Zea_VIB_RIL_8W_EP6_4___1250	RIL_8W_EP6_4	1250	NA	2012-07-01T10:00:00Z				106.01	
P_9805	NA	NA	NA	Zea_VIB_RIL_8W_EP6_50___1251	RIL_8W_EP6_50	1251	NA	2012-07-01T10:00:00Z			80.34		
P_9805	NA	NA	NA	Zea_VIB_RIL_8W_EP6_50___1251	RIL_8W_EP6_50	1251	NA	2012-07-01T10:00:00Z	6.91				
P_9805	NA	NA	NA	Zea_VIB_RIL_8W_EP6_50___1251	RIL_8W_EP6_50	1251	NA	2012-07-01T10:00:00Z		190.79			
P_9805	NA	NA	NA	Zea_VIB_RIL_8W_EP6_50___1251	RIL_8W_EP6_50	1251	NA	2012-07-01T10:00:00Z				109.88	
P_9806	NA	NA	NA	Zea_VIB_RIL_8W_EP6_59___1252	RIL_8W_EP6_59	1252	NA	2012-07-01T10:00:00Z			71.87		
P_9806	NA	NA	NA	Zea_VIB_RIL_8W_EP6_59___1252	RIL_8W_EP6_59	1252	NA	2012-07-01T10:00:00Z	5.58				
P_9806	NA	NA	NA	Zea_VIB_RIL_8W_EP6_59___1252	RIL_8W_EP6_59	1252	NA	2012-07-01T10:00:00Z		166.18			
P_9806	NA	NA	NA	Zea_VIB_RIL_8W_EP6_59___1252	RIL_8W_EP6_59	1252	NA	2012-07-01T10:00:00Z				90.56	
P_9807	NA	NA	NA	Zea_VIB_RIL_8W_70RIL8way___169	RIL_8W_70 RIL 8-way 	169	NA	2012-07-01T10:00:00Z			79.39		
P_9807	NA	NA	NA	Zea_VIB_RIL_8W_70RIL8way___169	RIL_8W_70 RIL 8-way 	169	NA	2012-07-01T10:00:00Z	3.93				
P_9807	NA	NA	NA	Zea_VIB_RIL_8W_70RIL8way___169	RIL_8W_70 RIL 8-way 	169	NA	2012-07-01T10:00:00Z		167.23			
P_9807	NA	NA	NA	Zea_VIB_RIL_8W_70RIL8way___169	RIL_8W_70 RIL 8-way 	169	NA	2012-07-01T10:00:00Z				62.65	
P_9808	NA	NA	NA	Zea_VIB_RIL_8W_EP6_7___1253	RIL_8W_EP6_7	1253	NA	2012-07-01T10:00:00Z			79.56		
P_9808	NA	NA	NA	Zea_VIB_RIL_8W_EP6_7___1253	RIL_8W_EP6_7	1253	NA	2012-07-01T10:00:00Z	8.04				
P_9808	NA	NA	NA	Zea_VIB_RIL_8W_EP6_7___1253	RIL_8W_EP6_7	1253	NA	2012-07-01T10:00:00Z		196.39			
P_9808	NA	NA	NA	Zea_VIB_RIL_8W_EP6_7___1253	RIL_8W_EP6_7	1253	NA	2012-07-01T10:00:00Z				104.67	
P_9809	NA	NA	NA	Zea_VIB_RIL_8W_EP6_70___1254	RIL_8W_EP6_70	1254	NA	2012-07-01T10:00:00Z			81.66		
P_9809	NA	NA	NA	Zea_VIB_RIL_8W_EP6_70___1254	RIL_8W_EP6_70	1254	NA	2012-07-01T10:00:00Z	4.98				
P_9809	NA	NA	NA	Zea_VIB_RIL_8W_EP6_70___1254	RIL_8W_EP6_70	1254	NA	2012-07-01T10:00:00Z		167.58			
P_9809	NA	NA	NA	Zea_VIB_RIL_8W_EP6_70___1254	RIL_8W_EP6_70	1254	NA	2012-07-01T10:00:00Z				93.60	
P_9810	NA	NA	NA	Zea_VIB_RIL_8W_EP6_9___1255	RIL_8W_EP6_9	1255	NA	2012-07-01T10:00:00Z			76.51		
P_9810	NA	NA	NA	Zea_VIB_RIL_8W_EP6_9___1255	RIL_8W_EP6_9	1255	NA	2012-07-01T10:00:00Z	5.56				
P_9810	NA	NA	NA	Zea_VIB_RIL_8W_EP6_9___1255	RIL_8W_EP6_9	1255	NA	2012-07-01T10:00:00Z		192.65			
P_9810	NA	NA	NA	Zea_VIB_RIL_8W_EP6_9___1255	RIL_8W_EP6_9	1255	NA	2012-07-01T10:00:00Z				102.18	
P_9811	NA	NA	NA	Zea_VIB_RIL_8W_EP7_13___1256	RIL_8W_EP7_13	1256	NA	2012-07-01T10:00:00Z			83.06		
P_9811	NA	NA	NA	Zea_VIB_RIL_8W_EP7_13___1256	RIL_8W_EP7_13	1256	NA	2012-07-01T10:00:00Z	3.80				
P_9811	NA	NA	NA	Zea_VIB_RIL_8W_EP7_13___1256	RIL_8W_EP7_13	1256	NA	2012-07-01T10:00:00Z		128.51			
P_9811	NA	NA	NA	Zea_VIB_RIL_8W_EP7_13___1256	RIL_8W_EP7_13	1256	NA	2012-07-01T10:00:00Z				82.98	
P_9812	NA	NA	NA	Zea_VIB_RIL_8W_EP7_17___1257	RIL_8W_EP7_17	1257	NA	2012-07-01T10:00:00Z			82.26		
P_9812	NA	NA	NA	Zea_VIB_RIL_8W_EP7_17___1257	RIL_8W_EP7_17	1257	NA	2012-07-01T10:00:00Z	4.73				
P_9812	NA	NA	NA	Zea_VIB_RIL_8W_EP7_17___1257	RIL_8W_EP7_17	1257	NA	2012-07-01T10:00:00Z		173.69			
P_9812	NA	NA	NA	Zea_VIB_RIL_8W_EP7_17___1257	RIL_8W_EP7_17	1257	NA	2012-07-01T10:00:00Z				118.22	
P_9813	NA	NA	NA	Zea_VIB_RIL_8W_EP7_20___1258	RIL_8W_EP7_20	1258	NA	2012-07-01T10:00:00Z			73.04		
P_9813	NA	NA	NA	Zea_VIB_RIL_8W_EP7_20___1258	RIL_8W_EP7_20	1258	NA	2012-07-01T10:00:00Z	4.82				
P_9813	NA	NA	NA	Zea_VIB_RIL_8W_EP7_20___1258	RIL_8W_EP7_20	1258	NA	2012-07-01T10:00:00Z		179.89			
P_9813	NA	NA	NA	Zea_VIB_RIL_8W_EP7_20___1258	RIL_8W_EP7_20	1258	NA	2012-07-01T10:00:00Z				96.01	
P_9814	NA	NA	NA	Zea_VIB_RIL_8W_EP7_3___1259	RIL_8W_EP7_3	1259	NA	2012-07-01T10:00:00Z			79.04		
P_9814	NA	NA	NA	Zea_VIB_RIL_8W_EP7_3___1259	RIL_8W_EP7_3	1259	NA	2012-07-01T10:00:00Z	6.22				
P_9814	NA	NA	NA	Zea_VIB_RIL_8W_EP7_3___1259	RIL_8W_EP7_3	1259	NA	2012-07-01T10:00:00Z		112.44			
P_9814	NA	NA	NA	Zea_VIB_RIL_8W_EP7_3___1259	RIL_8W_EP7_3	1259	NA	2012-07-01T10:00:00Z				71.32	
P_9815	NA	NA	NA	Zea_VIB_RIL_8W_33RIL8way___135	RIL_8W_33 RIL 8-way 	135	NA	2012-07-01T10:00:00Z			76.62		
P_9815	NA	NA	NA	Zea_VIB_RIL_8W_33RIL8way___135	RIL_8W_33 RIL 8-way 	135	NA	2012-07-01T10:00:00Z	3.83				
P_9815	NA	NA	NA	Zea_VIB_RIL_8W_33RIL8way___135	RIL_8W_33 RIL 8-way 	135	NA	2012-07-01T10:00:00Z		143.73			
P_9815	NA	NA	NA	Zea_VIB_RIL_8W_33RIL8way___135	RIL_8W_33 RIL 8-way 	135	NA	2012-07-01T10:00:00Z				69.49	
P_9816	NA	NA	NA	Zea_VIB_RIL_8W_EP7_38___1260	RIL_8W_EP7_38	1260	NA	2012-07-01T10:00:00Z			78.54		
P_9816	NA	NA	NA	Zea_VIB_RIL_8W_EP7_38___1260	RIL_8W_EP7_38	1260	NA	2012-07-01T10:00:00Z	9.33				
P_9816	NA	NA	NA	Zea_VIB_RIL_8W_EP7_38___1260	RIL_8W_EP7_38	1260	NA	2012-07-01T10:00:00Z		137.34			
P_9816	NA	NA	NA	Zea_VIB_RIL_8W_EP7_38___1260	RIL_8W_EP7_38	1260	NA	2012-07-01T10:00:00Z				80.15	
P_9817	NA	NA	NA	Zea_VIB_RIL_8W_EP7_47___1261	RIL_8W_EP7_47	1261	NA	2012-07-01T10:00:00Z			75.04		
P_9817	NA	NA	NA	Zea_VIB_RIL_8W_EP7_47___1261	RIL_8W_EP7_47	1261	NA	2012-07-01T10:00:00Z	7.79				
P_9817	NA	NA	NA	Zea_VIB_RIL_8W_EP7_47___1261	RIL_8W_EP7_47	1261	NA	2012-07-01T10:00:00Z		175.31			
P_9817	NA	NA	NA	Zea_VIB_RIL_8W_EP7_47___1261	RIL_8W_EP7_47	1261	NA	2012-07-01T10:00:00Z				91.63	
P_9818	NA	NA	NA	Zea_VIB_RIL_8W_EP7_50___1262	RIL_8W_EP7_50	1262	NA	2012-07-01T10:00:00Z			73.22		
P_9818	NA	NA	NA	Zea_VIB_RIL_8W_EP7_50___1262	RIL_8W_EP7_50	1262	NA	2012-07-01T10:00:00Z	3.35				
P_9818	NA	NA	NA	Zea_VIB_RIL_8W_EP7_50___1262	RIL_8W_EP7_50	1262	NA	2012-07-01T10:00:00Z		76.81			
P_9818	NA	NA	NA	Zea_VIB_RIL_8W_EP7_50___1262	RIL_8W_EP7_50	1262	NA	2012-07-01T10:00:00Z				37.42	
P_9819	NA	NA	NA	Zea_VIB_RIL_8W_EP7_53___1263	RIL_8W_EP7_53	1263	NA	2012-07-01T10:00:00Z			79.29		
P_9819	NA	NA	NA	Zea_VIB_RIL_8W_EP7_53___1263	RIL_8W_EP7_53	1263	NA	2012-07-01T10:00:00Z	5.70				
P_9819	NA	NA	NA	Zea_VIB_RIL_8W_EP7_53___1263	RIL_8W_EP7_53	1263	NA	2012-07-01T10:00:00Z		180.13			
P_9819	NA	NA	NA	Zea_VIB_RIL_8W_EP7_53___1263	RIL_8W_EP7_53	1263	NA	2012-07-01T10:00:00Z				88.84	
P_9820	NA	NA	NA	Zea_VIB_RIL_8W_EP7_54___1264	RIL_8W_EP7_54	1264	NA	2012-07-01T10:00:00Z			79.58		
P_9820	NA	NA	NA	Zea_VIB_RIL_8W_EP7_54___1264	RIL_8W_EP7_54	1264	NA	2012-07-01T10:00:00Z	5.94				
P_9820	NA	NA	NA	Zea_VIB_RIL_8W_EP7_54___1264	RIL_8W_EP7_54	1264	NA	2012-07-01T10:00:00Z		241.72			
P_9820	NA	NA	NA	Zea_VIB_RIL_8W_EP7_54___1264	RIL_8W_EP7_54	1264	NA	2012-07-01T10:00:00Z				112.40	
P_9821	NA	NA	NA	Zea_VIB_RIL_8W_EP7_55___1265	RIL_8W_EP7_55	1265	NA	2012-07-01T10:00:00Z			79.93		
P_9821	NA	NA	NA	Zea_VIB_RIL_8W_EP7_55___1265	RIL_8W_EP7_55	1265	NA	2012-07-01T10:00:00Z	9.73				
P_9821	NA	NA	NA	Zea_VIB_RIL_8W_EP7_55___1265	RIL_8W_EP7_55	1265	NA	2012-07-01T10:00:00Z		211.77			
P_9821	NA	NA	NA	Zea_VIB_RIL_8W_EP7_55___1265	RIL_8W_EP7_55	1265	NA	2012-07-01T10:00:00Z				94.59	
P_9822	NA	NA	NA	Zea_VIB_RIL_8W_71RIL8way___166	RIL_8W_71 RIL 8-way 	166	NA	2012-07-01T10:00:00Z			77.97		
P_9822	NA	NA	NA	Zea_VIB_RIL_8W_71RIL8way___166	RIL_8W_71 RIL 8-way 	166	NA	2012-07-01T10:00:00Z	8.23				
P_9822	NA	NA	NA	Zea_VIB_RIL_8W_71RIL8way___166	RIL_8W_71 RIL 8-way 	166	NA	2012-07-01T10:00:00Z		162.87			
P_9822	NA	NA	NA	Zea_VIB_RIL_8W_71RIL8way___166	RIL_8W_71 RIL 8-way 	166	NA	2012-07-01T10:00:00Z				89.97	
P_9823	NA	NA	NA	Zea_VIB_RIL_8W_EP7_65___1266	RIL_8W_EP7_65	1266	NA	2012-07-01T10:00:00Z			73.58		
